meal_id,meal_name,meal_type,tagline,prep_time,ingredients,method,nutrition,why_this_meal,tags
S-0023,Deviled Eggs with Greek Yogurt,Snacks,Protein-Rich Deviled Eggs,15 minutes,"{""serving_size"":""1 serving (2 deviled egg halves)"",""list"":[{""item"":""Eggs"",""quantity"":""1 large (hard-boiled)""},{""item"":""Greek yogurt"",""quantity"":""1 tbsp (plain, this replaces mayo)""},{""item"":""Dijon mustard"",""quantity"":""1/2 tsp""},{""item"":""Turmeric powder"",""quantity"":""a pinch (optional, adds golden color and anti-inflammatory perk)""},{""item"":""Salt and pepper"",""quantity"":""to taste (a tiny pinch of each)""},{""item"":""Paprika"",""quantity"":""a dash (for garnish, traditional deviled egg touch)""},{""item"":""Fresh chives or parsley"",""quantity"":""1 tsp, chopped (for garnish, optional)""}]}","[""step 1: Hard-boil egg (8-10 mins); cool and peel."",""step 2: Scoop out yolk; mash with Greek yogurt, mustard, and turmeric (opt) until creamy."",""step 3: Spoon filling back into egg white halves."",""step 4: Garnish with paprika/chives; serve.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 80 Calories, 7g Protein, 0g Fiber. Low-calorie, high-satiety protein snack; yogurt replaces high-fat mayo."",""details"":{""Calories"":""80 kcal"",""Protein"":""7 g"",""Carbs"":""1.5 g"",""Fiber"":""0 g"",""Fat"":""5 g"",""Saturated_Fat"":""2 g"",""Sugars"":""1 g"",""Sodium"":""120 mg""}}",Provides **~7g complete protein** for muscle repair. Greek yogurt cuts fat and adds **probiotics**. **Turmeric adds curcumin's anti-inflammatory benefits**. Eggs are rich in **choline** for cognitive function. **Low-carb** nature ensures stable blood sugar.,"[""Recovery"",""Better Performance"",""Energy""]"
S-0024,Apple Cinnamon Protein Muffins,Snacks,Whole-Grain Protein Muffins,30 minutes (includes baking),"{""serving_size"":""2 muffins (Recipe makes 4 small muffins)"",""list"":[{""item"":""Oat flour"",""quantity"":""1/2 cup (or whole wheat flour)""},{""item"":""Vanilla protein powder"",""quantity"":""1/4 cup (about 1 scoop)""},{""item"":""Egg"",""quantity"":""1 large""},{""item"":""Unsweetened applesauce"",""quantity"":""1/4 cup (adds moisture and natural sweetness)""},{""item"":""Grated apple"",""quantity"":""1/4 cup (about half a small apple, for texture; squeeze excess juice)""},{""item"":""Baking powder"",""quantity"":""1/2 tsp""},{""item"":""Cinnamon"",""quantity"":""1/2 tsp""},{""item"":""Nutmeg"",""quantity"":""a pinch (optional)""}]}","[""step 1: Preheat oven to 350°F; line 4 muffin cups."",""step 2: Mix dry ingredients. Whisk egg, applesauce, honey, and milk separately."",""step 3: Combine wet/dry; fold in grated apple/walnuts (opt)."",""step 4: Divide batter; bake 18–22 minutes until done."",""step 5: Enjoy 2 muffins warm/room temp; store extras.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 220 Calories, 14g Protein, 4g Fiber. Lower-sugar muffin with protein and whole grains for sustained energy."",""details"":{""Calories"":""220 kcal"",""Protein"":""14 g"",""Carbs"":""28 g"",""Fiber"":""4 g"",""Fat"":""6 g"",""Saturated_Fat"":""1.5 g"",""Sugars"":""12 g"",""Sodium"":""200 mg""}}",Provides **~14g protein** and **~4g fiber** (oat flour/apple) for muscle recovery and satiety. **Cinnamon improves blood sugar control** for stable energy. Walnuts add **magnesium and omega-3s** (ALA) to reduce inflammation and support better sleep quality. Great for pre-workout fuel or avoiding energy crashes.,"[""Energy"",""Recovery"",""Better Performance""]"
S-0025,Tamari Turmeric Roasted Almonds,Snacks,Anti-Inflammatory Crunch,20 minutes (includes roasting),"{""serving_size"":""1 serving – about 1/4 cup almonds"",""list"":[{""item"":""Raw almonds"",""quantity"":""1/4 cup""},{""item"":""Tamari (low-sodium soy sauce)"",""quantity"":""1 tsp""},{""item"":""Olive oil"",""quantity"":""1/2 tsp""},{""item"":""Ground turmeric"",""quantity"":""1/4 tsp""},{""item"":""Garlic powder"",""quantity"":""1/8 tsp (a pinch)""},{""item"":""Black pepper"",""quantity"":""a pinch (enhances turmeric benefits)""},{""item"":""Cayenne pepper"",""quantity"":""a tiny pinch (optional, for a bit of heat)""}]}","[""step 1: Preheat oven to 300°F; line baking sheet."",""step 2: Toss almonds with tamari, olive oil, turmeric, garlic powder, and pepper."",""step 3: Roast 12–15 minutes (stirring once) until fragrant and toasted."",""step 4: Cool completely; enjoy as a crunchy snack.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 180 Calories, 6g Protein, 4g Fiber. Nutrient-dense with strong anti-inflammatory properties and high magnesium."",""details"":{""Calories"":""180 kcal"",""Protein"":""6 g"",""Carbs"":""6 g"",""Fiber"":""4 g"",""Fat"":""15 g"",""Saturated_Fat"":""2 g"",""Sugars"":""2 g"",""Sodium"":""120 mg""}}","**Turmeric's curcumin is a potent anti-inflammatory; black pepper boosts its absorption** significantly. Almonds supply **magnesium (20% DV)**, supporting muscle relaxation and **improved sleep quality**. Tamari adds **sodium** for electrolyte replenishment. Protein/healthy fats ensure **stable blood sugar** for long-lasting energy.","[""Recovery"",""Better Performance"",""Energy""]"
S-0026,Blueberry Kefir Popsicles,Snacks,Frozen Probiotic Treats,10 minutes (plus freezing time ~4 hours),"{""serving_size"":""1 pop (Recipe makes 4 small popsicles)"",""list"":[{""item"":""Blueberries"",""quantity"":""1 cup (fresh or frozen)""},{""item"":""Kefir"",""quantity"":""1/2 cup (plain kefir, a fermented milk drink)""},{""item"":""Greek yogurt"",""quantity"":""1/4 cup (plain)""},{""item"":""Honey"",""quantity"":""2 tsp (or sweetener of choice, adjust to taste)""},{""item"":""Lemon zest"",""quantity"":""1/4 tsp (from organic lemon, optional for brightness)""},{""item"":""Vanilla extract"",""quantity"":""1/4 tsp (optional)""}]}","[""step 1: Blend blueberries, kefir, yogurt, honey, lemon zest, and vanilla until smooth."",""step 2: Pour into 4 popsicle molds/cups."",""step 3: Freeze for at least 4 hours until solid."",""step 4: Run under warm water to release; enjoy.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 50 Calories, 2g Protein, 1g Fiber. Low-calorie treat delivering billions of probiotics and antioxidants."",""details"":{""Calories"":""50 kcal"",""Protein"":""2 g"",""Carbs"":""9 g"",""Fiber"":""1 g"",""Fat"":""1 g"",""Saturated_Fat"":""0.5 g"",""Sugars"":""6 g"",""Sodium"":""20 mg""}}",Kefir and Greek yogurt deliver billions of **probiotics** for gut health and reduced inflammation. Blueberries add **anthocyanin antioxidants** to combat oxidative stress. **Low in added sugar**; provides compounds (tryptophan/melatonin) that may assist **better sleep**. Provides a bit of **casein protein** for overnight muscle repair.,"[""Better Sleep"",""Recovery"",""Energy""]"
S-0027,Cinnamon Stewed Apples with Yogurt,Snacks,Gut-Soothing Dessert Bowl,10 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Apple"",""quantity"":""1 medium (cored and chopped into small chunks; a sweet-tart variety like Honeycrisp or Granny Smith works well)""},{""item"":""Water"",""quantity"":""2 tbsp""},{""item"":""Cinnamon"",""quantity"":""1/2 tsp""},{""item"":""Ground ginger"",""quantity"":""1/8 tsp (optional)""},{""item"":""Raisins"",""quantity"":""1 tbsp (optional, for extra natural sweetness and iron)""},{""item"":""Greek yogurt"",""quantity"":""1/2 cup (plain; or use vanilla if you prefer sweeter)""},{""item"":""Walnuts"",""quantity"":""1 tbsp, chopped (for topping, optional)""},{""item"":""Honey"",""quantity"":""1 tsp (drizzle on top, optional if apples and raisins aren’t sweet enough)""}]}","[""step 1: Stew chopped apple, water, cinnamon, and ginger/raisins (opt) covered for ~5 minutes until tender."",""step 2: Cool slightly."",""step 3: Top Greek yogurt with warm apples, walnuts, and optional honey drizzle.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 200 Calories, 10g Protein, 4g Fiber. Gut-soothing evening treat that is easy to digest and helps stabilize blood sugar."",""details"":{""Calories"":""200 kcal"",""Protein"":""10 g"",""Carbs"":""32 g"",""Fiber"":""4 g"",""Fat"":""5 g"",""Saturated_Fat"":""2 g"",""Sugars"":""22 g"",""Sodium"":""40 mg""}}","Stewing apples makes the fiber **easier to digest** for the gut, avoiding sleep-disrupting bloating. **Cinnamon regulates blood sugar**, and ginger calms the GI tract. Greek yogurt provides **~10g protein and probiotics** for muscle/gut support. Walnuts add **magnesium and omega-3s** for **sleep quality**.","[""Better Sleep"",""Recovery"",""Energy""]"
S-0028,Chocolate Avocado Protein Mousse,Snacks,Creamy Gut-Healthy Pudding,10 minutes (plus chilling time),"{""serving_size"":""1 serving (without yogurt topping)"",""list"":[{""item"":""Ripe avocado"",""quantity"":""1/2 of a medium avocado""},{""item"":""Banana"",""quantity"":""1/2 of a ripe banana (for sweetness and creaminess; can use 1–2 dates instead)""},{""item"":""Cocoa powder"",""quantity"":""1.5 tbsp (unsweetened)""},{""item"":""Protein powder"",""quantity"":""1/2 scoop (~10 g, chocolate or unflavored)""},{""item"":""Milk (or almond milk)"",""quantity"":""2 tbsp (to blend; adjust for texture)""},{""item"":""Vanilla extract"",""quantity"":""1/4 tsp""},{""item"":""Honey or maple syrup"",""quantity"":""1 tsp (optional, for extra sweetness if needed)""},{""item"":""Greek yogurt"",""quantity"":""2 tbsp (optional swirl on top or mix in for tang and probiotics)""}]}","[""step 1: Blend avocado, banana, cocoa, protein powder, vanilla, and milk until smooth/silky."",""step 2: Chill 20–30 minutes to firm up and deepen flavors."",""step 3: Serve with optional Greek yogurt swirl and berries.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 250 Calories, 12g Protein, 8g Fiber. Stealth superfood dessert high in magnesium and healthy fats."",""details"":{""Calories"":""250 kcal"",""Protein"":""12 g"",""Carbs"":""24 g"",""Fiber"":""8 g"",""Fat"":""13 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""12 g"",""Sodium"":""50 mg""}}","Avocado is high in **magnesium and fiber**, key for muscle relaxation and **quality sleep**. Provides **~12g protein** and healthy fats to aid tissue repair. Cocoa adds **flavonoids** to improve blood flow. High fiber/fat ensures a **sleep-friendly, stable blood sugar**.","[""Recovery"",""Better Sleep"",""Better Performance""]"
LD-0015,Chicken & Broccoli Peanut Stir-Fry,Lunch/Dinner,Lean Muscle Stir-Fry with Healthy Fats,25 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Chicken breast"",""quantity"":""8 oz (skinless, boneless, cut into bite-sized pieces) - for 2 servings""},{""item"":""Broccoli"",""quantity"":""2 cups florets - for 2 servings""},{""item"":""Carrot"",""quantity"":""1 large, sliced thin on the diagonal - for 2 servings""},{""item"":""Red bell pepper"",""quantity"":""1, sliced - for 2 servings""},{""item"":""Garlic"",""quantity"":""3 cloves, minced - for 2 servings""},{""item"":""Fresh ginger"",""quantity"":""1 inch, grated - for 2 servings""},{""item"":""Peanut Sauce: Natural peanut butter"",""quantity"":""2 tbsp - for 2 servings""},{""item"":""Peanut Sauce: Low-sodium soy sauce"",""quantity"":""2 tbsp - for 2 servings""}]}","[""step 1: Whisk peanut butter, soy sauce, honey, vinegar, sesame oil, and water for sauce."",""step 2: Stir-fry chicken; remove."",""step 3: Stir-fry vegetables, garlic, and ginger until crisp-tender."",""step 4: Return chicken; add sauce; toss for 1-2 minutes to coat and thicken."",""step 5: Serve over rice/quinoa; garnish with peanuts/cilantro.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 480 Calories, 38g Protein, 7g Fiber. Excellent macro balance with anti-inflammatory ginger and healthy fats."",""details"":{""Calories"":""480 kcal"",""Protein"":""38 g"",""Carbs"":""45 g"",""Fiber"":""7 g"",""Fat"":""18 g"",""Saturated_Fat"":""4 g"",""Sugars"":""12 g"",""Sodium"":""600 mg""}}","Delivers **~38g lean protein** for muscle repair. **Ginger and garlic** are potent **anti-inflammatory agents** proven to reduce muscle pain. Veggies provide antioxidants to quench **oxidative stress**. Peanuts supply **magnesium**, associated with improved sleep/muscle relaxation. **Brown rice/fiber** refill glycogen with stable energy.","[""Recovery"",""Better Performance"",""Energy""]"
LD-0016,White Chicken & Bean Chili,Lunch/Dinner,Lean White Chili for Recovery,35 minutes,"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Chicken breast or tenderloins"",""quantity"":""1 lb, cut into bite-size chunks - for 4 servings""},{""item"":""Great Northern or cannellini beans"",""quantity"":""2 cans (15 oz each), drained and rinsed - for 4 servings""},{""item"":""Onion"",""quantity"":""1 medium, diced - for 4 servings""},{""item"":""Garlic"",""quantity"":""4 cloves, minced - for 4 servings""},{""item"":""Green chilies"",""quantity"":""1 small can (4 oz), diced (mild or hot to preference) - for 4 servings""},{""item"":""Chicken broth"",""quantity"":""2 cups (low-sodium) - for 4 servings""},{""item"":""Cumin"",""quantity"":""1 tsp - for 4 servings""},{""item"":""Oregano"",""quantity"":""1 tsp (dried) - for 4 servings""}]}","[""step 1: Sear seasoned chicken in oil; remove."",""step 2: Sauté onion/garlic in same pot."",""step 3: Return chicken; add beans, chilies, spices, and broth; simmer 15–20 minutes."",""step 4: Adjust seasoning/thickness."",""step 5: Serve topped with Greek yogurt (probiotics) and cilantro/lime.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 350 Calories, 35g Protein, 10g Fiber. Excellent low-fat, high-fiber recovery package rich in magnesium and iron."",""details"":{""Calories"":""350 kcal"",""Protein"":""35 g"",""Carbs"":""40 g"",""Fiber"":""10 g"",""Fat"":""6 g"",""Saturated_Fat"":""1.5 g"",""Sugars"":""6 g"",""Sodium"":""400 mg""}}","Delivers **~35g protein** and **10g fiber** for muscle repair and stable blood sugar. White beans are rich in **magnesium, iron, and folate** (micronutrients depleted by strain). **Chili powder capsaicin** reduces inflammation. Optional Greek yogurt adds **probiotics**. Lighter fat content **improves sleep quality**.","[""Recovery"",""Better Performance"",""Better Sleep""]"
LD-0017,Salmon Cakes with Yogurt Dill Sauce,Lunch/Dinner,Omega-3 Power Patties,30 minutes (includes cooking),"{""serving_size"":""1 serving (2 patties with sauce, Recipe makes 4 patties / 2 servings)"",""list"":[{""item"":""Canned salmon"",""quantity"":""2 cans (6 oz each), drained, bones/skin removed if any (or use 8 oz cooked flaked salmon) - for 2 servings""},{""item"":""Egg"",""quantity"":""1 large - for 2 servings""},{""item"":""Panko or whole wheat bread crumbs"",""quantity"":""1/2 cup - for 2 servings""},{""item"":""Green onion"",""quantity"":""2, finely chopped (or 1/4 cup minced red onion) - for 2 servings""},{""item"":""Celery"",""quantity"":""1 stalk, finely diced (for crunch, optional) - for 2 servings""},{""item"":""Fresh dill"",""quantity"":""2 tbsp, chopped (or 1 tsp dried dill) - for 2 servings""},{""item"":""Lemon zest"",""quantity"":""1/2 tsp (zest of about 1/2 lemon) - for 2 servings""},{""item"":""Dijon mustard"",""quantity"":""2 tsp - for 2 servings""}]}","[""step 1: Mix flaked salmon, egg, crumbs, and seasonings; let sit 5 mins."",""step 2: Form 4 firm patties."",""step 3: Pan-fry in olive oil for 4 mins per side until golden."",""step 4: Mix yogurt dill sauce. Serve 2 patties with sauce.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 350 Calories, 30g Protein, 18g Fat. Excellent source of Omega-3s (~1.5–2g EPA/DHA) and high-quality protein."",""details"":{""Calories"":""350 kcal"",""Protein"":""30 g"",""Carbs"":""15 g"",""Fiber"":""1 g"",""Fat"":""18 g"",""Saturated_Fat"":""4 g"",""Sugars"":""4 g"",""Sodium"":""700 mg""}}","Salmon is rich in **Omega-3s (EPA/DHA)**, proven to **reduce inflammation/muscle soreness**. Provides **~30g complete protein** for muscle repair. **Greek yogurt sauce adds protein/probiotics** and cuts saturated fat. Salmon offers **Vitamin D and B12** for immune function.","[""Recovery"",""Better Performance"",""Energy""]"
LD-0018,Veggie-Packed Turkey Meatloaf,Lunch/Dinner,Lean Comfort with Hidden Veggies,60 minutes (includes baking),"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Lean ground turkey"",""quantity"":""1 lb (93% lean or higher) - for 4 servings""},{""item"":""Zucchini"",""quantity"":""1 small, grated (about 3/4 cup, squeeze excess moisture) - for 4 servings""},{""item"":""Carrot"",""quantity"":""1 medium, grated - for 4 servings""},{""item"":""Onion"",""quantity"":""1 small, finely chopped - for 4 servings""},{""item"":""Garlic"",""quantity"":""3 cloves, minced - for 4 servings""},{""item"":""Oats"",""quantity"":""1/4 cup (or whole wheat bread crumbs; acts as binder) - for 4 servings""},{""item"":""Egg"",""quantity"":""1 large - for 4 servings""},{""item"":""Tomato paste"",""quantity"":""2 tbsp - for 4 servings""}]}","[""step 1: Preheat 375°F; line loaf pan."",""step 2: Mix turkey, grated veggies, oats, egg, tomato paste, and spices until just combined."",""step 3: Shape into a loaf in the pan."",""step 4: Brush with glaze (opt); bake 40–45 minutes until internal temp 165°F."",""step 5: Rest 5-10 mins; slice into 4 portions; serve.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 250 Calories, 27g Protein, 10g Fat. Lean comfort food with high protein and hidden Vitamin A/C for immune support."",""details"":{""Calories"":""250 kcal"",""Protein"":""27 g"",""Carbs"":""12 g"",""Fiber"":""3 g"",""Fat"":""10 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""6 g"",""Sodium"":""400 mg""}}","Provides **~27g lean protein** for muscle recovery. **Hidden veggies** (zucchini, carrot) provide Vitamin A/C/potassium, supporting immune function/collagen. Oats add **soluble fiber** for gut health. **Spinach/turkey combo** (magnesium/tryptophan) can promote **better sleep**. Comforting nature helps reduce stress hormones.","[""Recovery"",""Better Performance"",""Better Sleep""]"
LD-0019,Shrimp & Vegetable Coconut Curry,Lunch/Dinner,Light Coconut Shrimp Curry,25 minutes,"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Shrimp"",""quantity"":""1 lb (approx 20–24 medium shrimp), peeled and deveined - for 4 servings""},{""item"":""Bell peppers"",""quantity"":""2 (e.g., 1 red, 1 yellow), sliced - for 4 servings""},{""item"":""Snap peas or green beans"",""quantity"":""2 cups (trimmed) - for 4 servings""},{""item"":""Carrot"",""quantity"":""1 large, thinly sliced on bias - for 4 servings""},{""item"":""Onion"",""quantity"":""1 small, sliced - for 4 servings""},{""item"":""Garlic"",""quantity"":""3 cloves, minced - for 4 servings""},{""item"":""Fresh ginger"",""quantity"":""1 inch, grated - for 4 servings""},{""item"":""Curry powder"",""quantity"":""2 tsp (or use Thai curry paste 2 tbsp for more heat/flavor) - for 4 servings""}]}","[""step 1: Sauté onion, garlic, and ginger."",""step 2: Stir-fry peppers, peas, and carrot until crisp-tender."",""step 3: Add curry powder/paste; pour in lite coconut milk, fish sauce (opt), and lime juice; simmer."",""step 4: Add shrimp; cook ~3 minutes until pink; adjust seasoning."",""step 5: Serve over rice/quinoa (1/2 cup); garnish with cilantro/lime.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 370 Calories, 25g Protein, 6g Fiber. Recovery-friendly curry with high lean protein and potent anti-inflammatory spices."",""details"":{""Calories"":""370 kcal"",""Protein"":""25 g"",""Carbs"":""40 g"",""Fiber"":""6 g"",""Fat"":""12 g"",""Saturated_Fat"":""7 g"",""Sugars"":""12 g"",""Sodium"":""600 mg""}}",Loaded with **~25g lean protein** from shrimp for muscle repair. Uses **lite coconut milk** to cut saturated fat. **Turmeric/ginger** are potent **anti-inflammatories** that reduce muscle soreness. Shrimp provides **astaxanthin** (antioxidant). Brown rice/quinoa add **complex carbs** for glycogen refueling and B-vitamins.,"[""Recovery"",""Better Performance"",""Energy""]"
LD-0020,Turkey & Spinach Stuffed Portobellos,Lunch/Dinner,Low-Carb Stuffed Mushroom Caps,40 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings, with cheese)"",""list"":[{""item"":""Large portobello mushroom caps"",""quantity"":""4 (stems removed, gills scraped out with a spoon) - for 2 servings""},{""item"":""Lean ground turkey"",""quantity"":""8 oz - for 2 servings""},{""item"":""Fresh spinach"",""quantity"":""4 cups (roughly 4 oz) - for 2 servings""},{""item"":""Onion"",""quantity"":""1/2 small, finely chopped - for 2 servings""},{""item"":""Garlic"",""quantity"":""2 cloves, minced - for 2 servings""},{""item"":""Italian seasoning"",""quantity"":""1 tsp - for 2 servings""},{""item"":""Tomato sauce"",""quantity"":""1/2 cup (low-sodium, or crushed tomatoes) - for 2 servings""},{""item"":""Olive oil"",""quantity"":""1 tbsp (divided) - for 2 servings""}]}","[""step 1: Preheat 375°F; brush caps with oil; roast 10 mins."",""step 2: Cook turkey filling with onion, garlic, seasoning, and spinach until wilted; stir in tomato sauce."",""step 3: Stuff caps; top with mozzarella (opt)."",""step 4: Bake 10 more minutes until melted/tender; serve 2 caps per person.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 300 Calories, 28g Protein, 4g Fiber. High-protein, low-carb meal packed with nutrients."",""details"":{""Calories"":""300 kcal"",""Protein"":""28 g"",""Carbs"":""12 g"",""Fiber"":""4 g"",""Fat"":""15 g"",""Saturated_Fat"":""5 g"",""Sugars"":""6 g"",""Sodium"":""350 mg""}}","Provides **~28g protein** (turkey + cheese) for muscle repair. Portobello caps are a **low-carb base**, adding phytonutrients. Spinach adds **magnesium/iron/folate**, crucial for muscle relaxation and recovery. **Spinach/turkey combo** (magnesium/tryptophan) can promote **better sleep**. Low-carb profile is ideal for **stable blood sugar overnight**.","[""Recovery"",""Better Performance"",""Better Sleep""]"
LD-0021,Mediterranean Tuna & White Bean Salad,Lunch/Dinner,No-Cook Protein Salad,15 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings)"",""list"":[{""item"":""Canned tuna"",""quantity"":""2 cans (5 oz each), drained (choose tuna in water for less fat) - for 2 servings""},{""item"":""Cannellini or Great Northern beans"",""quantity"":""1 can (15 oz), drained and rinsed - for 2 servings""},{""item"":""Cucumber"",""quantity"":""1 cup chopped - for 2 servings""},{""item"":""Cherry tomatoes"",""quantity"":""1 cup halved - for 2 servings""},{""item"":""Red onion"",""quantity"":""1/4 cup thinly sliced (soak in cold water 10 min to mellow, optional) - for 2 servings""},{""item"":""Kalamata olives"",""quantity"":""1/4 cup, pitted and sliced (optional but adds healthy fats & flavor) - for 2 servings""},{""item"":""Fresh parsley"",""quantity"":""1/4 cup chopped (or basil) - for 2 servings""},{""item"":""Dressing: Olive oil"",""quantity"":""2 tbsp - for 2 servings""}]}","[""step 1: Mix tuna, beans, cucumber, tomato, onion, olives (opt), and parsley."",""step 2: Whisk olive oil, lemon juice, Dijon, garlic, oregano, salt/pepper for dressing."",""step 3: Pour dressing over salad; toss and let flavors meld (5-10 mins opt)."",""step 4: Serve over greens.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 400 Calories, 35g Protein, 8g Fiber. No-cook, nutrient-dense salad with high protein and anti-inflammatory fats."",""details"":{""Calories"":""400 kcal"",""Protein"":""35 g"",""Carbs"":""30 g"",""Fiber"":""8 g"",""Fat"":""14 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""6 g"",""Sodium"":""600 mg""}}",Provides **~35g protein** (tuna + beans) and **~8g fiber** for muscle repair and stable blood sugar. Tuna and olive oil provide an **anti-inflammatory fat profile**. Beans/greens add **magnesium/potassium** for better sleep quality. No cooking required; **hydrating** and full of **prebiotics**.,"[""Recovery"",""Better Performance"",""Energy""]"
LD-0022,Chicken Quinoa “Fried Rice”,Lunch/Dinner,High-Protein Quinoa Stir-Fry,25 minutes,"{""serving_size"":""1 serving (Recipe makes 4 servings)"",""list"":[{""item"":""Cooked quinoa"",""quantity"":""3 cups (about 1 cup dry cooked in advance; use day-old for best texture) - for 4 servings""},{""item"":""Chicken breast"",""quantity"":""12 oz, cut into small cubes - for 4 servings""},{""item"":""Eggs"",""quantity"":""2, beaten - for 4 servings""},{""item"":""Peas and carrots (frozen mix)"",""quantity"":""1.5 cups - for 4 servings""},{""item"":""Green onions"",""quantity"":""4, chopped (separate whites and greens) - for 4 servings""},{""item"":""Garlic"",""quantity"":""3 cloves, minced - for 4 servings""},{""item"":""Fresh ginger"",""quantity"":""1 inch, grated - for 4 servings""},{""item"":""Low-sodium soy sauce or tamari"",""quantity"":""3 tbsp - for 4 servings""}]}","[""step 1: Scramble eggs; remove."",""step 2: Stir-fry chicken until browned; remove."",""step 3: Sauté garlic, ginger, onion whites, and frozen veggies."",""step 4: Add quinoa; stir-fry 2 mins to toast."",""step 5: Return chicken/eggs; add soy/sesame oil; toss and mix in green onions."",""step 6: Serve hot.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 400 Calories, 32g Protein, 6g Fiber. A high-protein, high-fiber comfort meal for sustained energy and recovery."",""details"":{""Calories"":""400 kcal"",""Protein"":""32 g"",""Carbs"":""40 g"",""Fiber"":""6 g"",""Fat"":""12 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""8 g"",""Sodium"":""600 mg""}}","Quinoa is a **complete protein**; combined with chicken/egg, it delivers over **30g protein** for muscle recovery. Quinoa provides **complex carbs/fiber (~6g)** for stable blood sugar, unlike white rice. **Ginger and garlic are potent anti-inflammatories**. High **magnesium/iron** content supports muscle relaxation and oxygen transport.","[""Better Performance"",""Recovery"",""Energy""]"
LD-0023,BBQ Tempeh Sweet Potato Bowl,Lunch/Dinner,Plant Protein BBQ Bowl,35 minutes,"{""serving_size"":""1 serving (Recipe makes 2 servings, with slaw)"",""list"":[{""item"":""Tempeh"",""quantity"":""8 oz (about 1 standard package), cut into cubes or thin slices - for 2 servings""},{""item"":""Sweet potato"",""quantity"":""2 small (or 1 large), peeled and diced into 1/2 inch cubes - for 2 servings""},{""item"":""Broccoli"",""quantity"":""2 cups small florets - for 2 servings""},{""item"":""Red onion"",""quantity"":""1/2, cut into chunks - for 2 servings""},{""item"":""Olive oil"",""quantity"":""2 tbsp (divided) - for 2 servings""},{""item"":""Barbecue sauce"",""quantity"":""3 tbsp (choose a low-sugar variety) - for 2 servings""},{""item"":""Apple cider vinegar"",""quantity"":""1 tsp (optional, for extra tang) - for 2 servings""},{""item"":""Garlic powder"",""quantity"":""1/2 tsp - for 2 servings""}]}","[""step 1: Toss tempeh (opt. marinate) and diced sweet potato/broccoli/onion with oil and spices."",""step 2: Roast at 400°F for 20–25 minutes."",""step 3: Brush tempeh with BBQ sauce (and vinegar opt.); roast 5 more minutes."",""step 4: Serve tempeh and veggies in bowls with optional yogurt slaw (probiotics).""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 450 Calories, 22g Protein, 10g Fiber. Plant-based powerhouse with complete protein and high fiber for sustained energy."",""details"":{""Calories"":""450 kcal"",""Protein"":""22 g"",""Carbs"":""55 g"",""Fiber"":""10 g"",""Fat"":""18 g"",""Saturated_Fat"":""3 g"",""Sugars"":""15 g"",""Sodium"":""450 mg""}}","**Tempeh is fermented**, providing **probiotics, protein, and 10g fiber** for gut health/satiety. Combination with sweet potato provides a **complete amino acid profile**. Veggies supply **Vitamin A/C** for immune/collagen support. **Magnesium** helps relax muscles, **improving sleep quality**. Optional yogurt slaw adds **live cultures**.","[""Recovery"",""Energy"",""Better Performance""]"
